date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:52	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:19:51%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/chart-pie.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/chart-pie.b1.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:19:54	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:19:53%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/clock.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/clock.b2.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:19:56	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:19:55%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/control.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/control.b3.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:19:58	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:19:57%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/fire.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/fire.b4.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:00	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:19:59%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/heart.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/heart.b5.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:01	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:00%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/mail.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/mail.b6.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:03	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:02%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/plus-shield.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/plus-shield.b7.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:05	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:04%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/icons/video.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/icons/video.b8.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:07	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:05%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/twitter_bird.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/twitter_bird.b9.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:08	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:07%20GMT	https://notariamasmas.com/wp-content/themes/thefox/vc/alert.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/vc/alert.ba.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:10	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:09%20GMT	https://notariamasmas.com/wp-content/themes/thefox/vc/info.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/vc/info.bb.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:11	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:10%20GMT	https://notariamasmas.com/wp-content/themes/thefox/vc/tick.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/vc/tick.bc.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:13	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:12%20GMT	https://notariamasmas.com/wp-content/themes/thefox/vc/exclamation.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/vc/exclamation.bd.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:15	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:14%20GMT	https://notariamasmas.com/wp-content/themes/thefox/images/flickr.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/images/flickr.be.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:16	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:15%20GMT	https://notariamasmas.com/wp-content/themes/thefox/vc/blur.svg	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/vc/blur.bf.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:18	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:17%20GMT	https://notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.c057a1.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:20	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:19%20GMT	https://notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.eot?	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.c1d41d.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:21	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:20%20GMT	https://notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.c257a1.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:23	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:22%20GMT	https://notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.c357a1.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:25	83663/83663	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202020%2000:20:24%20GMT	https://notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/themes/thefox/fonts/vc_grid/vc_grid_v1.c457a1.delayed	(from https://notariamasmas.com/wp-content/themes/thefox/css/thefox_js_composer.css)
19:20:26	160400/160400	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.4.0	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4310.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css)
19:20:27	70048/70048	---M--	200	added ('OK')	font/woff2	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.4.0	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4310.woff2	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css)
19:20:27	84820/84820	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.4.0	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4310.woff	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css)
19:20:28	160240/160240	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.4.0	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4310.ttf	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css)
19:20:29	234446/234446	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.4.0	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4310.svg	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css)
19:20:29	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:30	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:31	74508/74508	---M--	200	added ('OK')	font/woff2	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:31	87352/87352	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:32	129048/129048	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:33	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:34	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:34	689922/689922	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:34	13580/13580	---M--	200	added ('OK')	font/woff2	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:35	16804/16804	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:36	34092/34092	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:38	144451/144451	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:38	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:39	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:39	75440/75440	---M--	200	added ('OK')	font/woff2	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:40	98020/98020	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:41	191832/191832	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:42	12047/12047	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Oct%202019%2022:59:09%20GMT	https://notariamasmas.com/wp-content/uploads/2019/10/pattern9.png	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/uploads/2019/10/pattern9.png	(from https://notariamasmas.com/wp-content/uploads/elementor/css/post-29.css)
19:20:43	67/67	---M--	200	added ('OK')	text/plain	date:Wed,%2010%20Jun%202020%2000:20:42%20GMT	http://notariamasmas.com/robots.txt		(from https://notariamasmas.com/)
19:20:43	839388/839388	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202019%2019:58:01%20GMT	https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://notariamasmas.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css)
19:20:45	2251/2251	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2000:20:43%20GMT	https://notariamasmas.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnotariamasmas.com%2Fapp-redirect%2F	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-json/oembed/1.0/embeda927.json	(from https://notariamasmas.com/app-redirect/)
19:20:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2000:20:44%20GMT	https://notariamasmas.com/?p=303	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/indexa853.html	(from https://notariamasmas.com/app-redirect/)
19:20:47	2348/2348	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2000:20:44%20GMT	https://notariamasmas.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnotariamasmas.com%2Fapp-redirect%2F&format=xml	C:/Mis%20lugares%20Web/NOTARIAS/notariamasmas.com/wp-json/oembed/1.0/embedddb0	(from https://notariamasmas.com/app-redirect/)
